epoch_ms,http_code,total_s,connect_s,ttfb_s
1786158985905,200,0.127,0.000,0.127
1786158986905,200,0.672,0.000,0.672
1786158987906,200,0.104,0.000,0.104
1786158988906,200,0.186,0.000,0.186
1786158989906,200,0.327,0.000,0.327
1786158990906,200,0.228,0.000,0.228
1786158991906,200,1.868,0.000,1.868
1786158993774,200,1.732,0.000,1.732
1786158995506,200,1.707,0.000,1.707
1786158997213,200,2.040,0.000,2.040
1786158999253,200,1.678,0.000,1.678
1786159000931,200,0.543,0.000,0.543
1786159001931,200,0.121,0.000,0.121
1786159002931,200,0.186,0.000,0.186
1786159003931,200,0.118,0.000,0.118
1786159004931,200,0.485,0.000,0.485
1786159005931,200,0.097,0.000,0.097
1786159006932,200,0.139,0.000,0.139
1786159007932,200,0.099,0.000,0.099
1786159008932,200,0.099,0.000,0.099
1786159009932,200,0.184,0.000,0.184
1786159010932,200,0.227,0.000,0.227
1786159011932,200,0.120,0.000,0.120
1786159012932,200,0.289,0.000,0.289
1786159013932,200,0.097,0.000,0.097
1786159014932,200,0.099,0.000,0.099
1786159015932,200,0.094,0.000,0.094
1786159016932,200,0.197,0.000,0.197
1786159017932,200,0.150,0.000,0.150
1786159018932,200,0.157,0.000,0.157
1786159019933,200,0.209,0.000,0.209
1786159020933,200,0.212,0.000,0.212
1786159021933,200,0.130,0.000,0.130
1786159022933,200,0.152,0.000,0.152
1786159023933,200,0.138,0.000,0.138
1786159024933,200,0.384,0.000,0.384
1786159025933,200,0.105,0.000,0.105
1786159026933,200,0.122,0.000,0.122
1786159027933,200,0.144,0.000,0.144
1786159028933,200,0.151,0.000,0.151
1786159029933,200,0.128,0.000,0.128
1786159030933,200,0.132,0.000,0.132
1786159031933,200,0.153,0.000,0.153
1786159032933,200,0.183,0.000,0.183
1786159033934,200,0.138,0.000,0.138
1786159034934,200,0.189,0.000,0.189
1786159035934,200,0.131,0.000,0.131
1786159036934,200,0.129,0.000,0.129
1786159037934,200,0.129,0.000,0.128
1786159038934,200,0.146,0.000,0.146
1786159039934,200,0.158,0.000,0.158
1786159040934,200,0.141,0.000,0.141
1786159041934,200,0.142,0.000,0.142
1786159042934,200,0.131,0.000,0.131
1786159043934,200,0.149,0.000,0.149
1786159044934,200,0.132,0.000,0.132
1786159045934,200,0.153,0.000,0.153
1786159046935,200,0.155,0.000,0.155
1786159047935,200,0.130,0.000,0.130
1786159048935,200,0.154,0.000,0.154
1786159049935,200,0.134,0.000,0.134
1786159050935,200,0.120,0.000,0.120
1786159051935,200,0.135,0.000,0.135
1786159052935,200,0.124,0.000,0.124
1786159053935,200,0.162,0.000,0.162
1786159054935,200,0.097,0.000,0.097
1786159055935,200,0.143,0.000,0.143
1786159056935,200,0.123,0.000,0.123
1786159057935,200,0.198,0.000,0.198
1786159058935,200,0.104,0.000,0.104
1786159059935,200,0.106,0.000,0.106
1786159060936,200,0.111,0.000,0.111
1786159061936,200,0.104,0.000,0.104
1786159062936,200,0.100,0.000,0.100
1786159063936,200,0.115,0.000,0.114
1786159064936,200,0.119,0.000,0.119
1786159065936,200,0.119,0.000,0.118
1786159066936,200,0.111,0.000,0.111
1786159067936,200,0.150,0.000,0.150
1786159068936,200,0.191,0.000,0.191
1786159069936,200,0.181,0.000,0.181
1786159070936,200,0.708,0.000,0.708
1786159071936,200,0.098,0.000,0.098
1786159072936,200,0.123,0.000,0.123
1786159073937,200,0.126,0.000,0.126
1786159074937,200,0.143,0.000,0.143
1786159075937,200,0.237,0.000,0.237
1786159076937,200,0.121,0.000,0.121
1786159077937,200,0.094,0.000,0.094
1786159078937,200,0.122,0.000,0.122
1786159079937,200,0.117,0.000,0.117
1786159080937,200,0.099,0.000,0.099
1786159081937,200,0.099,0.000,0.099
1786159082937,200,0.098,0.000,0.098
1786159083937,200,0.104,0.000,0.104
1786159084937,200,0.124,0.000,0.124
1786159085937,200,0.125,0.000,0.125
1786159086938,200,0.105,0.000,0.105
1786159087938,200,0.113,0.000,0.113
1786159088938,200,0.100,0.000,0.100
1786159089938,200,0.148,0.000,0.148
1786159090938,200,0.096,0.000,0.096
1786159091938,200,0.116,0.000,0.116
1786159092938,200,0.103,0.000,0.103
1786159093938,200,0.153,0.000,0.153
